----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.9001--------------------------
-------------------------2026-03-12T10:08:51--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.19045---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.21------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.84 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2026-03-12T10:08:51.6791|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2026-03-12T10:08:52.5816|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2026-03-12T10:08:52.9082|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2026-03-12T10:08:52.9093|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2026-03-12T10:08:54.2082|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2026-03-12T10:08:54.5834|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2026-03-12T10:08:54.7004|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2026-03-12T10:08:54.8340|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2026-03-12T10:08:55.1218|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2026-03-12T10:08:55.2669|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2026-03-12T10:08:55.4451|INFO|CameraChooserVM.cs|GetEquipment|243|Found 0 SVBony Cameras
2026-03-12T10:08:55.4536|INFO|CameraChooserVM.cs|GetEquipment|259|Found 0 SBIG Cameras
2026-03-12T10:08:59.6365|INFO|API.cs|Start|99|Starting Webserver
2026-03-12T10:08:59.6380|INFO|API.cs|APITask|134|starting web server, listening at 172.19.6.111:1888
2026-03-12T10:08:59.8033|INFO|NINALogWatcher.cs|Start|33|watching log file: C:\Users\nicka\AppData\Local\NINA\Logs\20260312-100847-3.2.0.9001.11916-202603.log
2026-03-12T10:08:59.8233|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Advanced API version 2.2.15.0 by Christian Palm
2026-03-12T10:09:00.0264|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Autofocus Report Analysis version 2.0.0.9 by Stefan Berg @isbeorn
2026-03-12T10:09:00.2390|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Connector version 2.1.0.2 by Stefan Berg @isbeorn
2026-03-12T10:09:00.4602|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Device Actions and Commands version 2.2.0.0 by Dale Ghent
2026-03-12T10:09:01.0335|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 116.19 GB
2026-03-12T10:09:01.0401|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2026-03-12T10:09:01.0417|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive G:\: 47.11 GB
