----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.9001--------------------------
-------------------------2026-04-23T19:16:43--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.19045---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.21------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.84 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2026-04-23T19:16:43.5596|INFO|App.xaml.cs|OnStartup|170|Launched with command line arguments: --sequencefile C:\Users\nicka\Astro\NINA\NINA_Sequences\TargetScheduler.json --runsequence
2026-04-23T19:16:47.8643|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2026-04-23T19:16:48.1022|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2026-04-23T19:16:48.3228|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2026-04-23T19:16:48.4121|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2026-04-23T19:16:49.7173|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2026-04-23T19:16:50.1683|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2026-04-23T19:16:50.2984|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2026-04-23T19:16:50.4428|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2026-04-23T19:16:51.0125|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2026-04-23T19:16:51.2416|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2026-04-23T19:16:51.3628|INFO|CameraChooserVM.cs|GetEquipment|243|Found 0 SVBony Cameras
2026-04-23T19:16:51.3659|INFO|CameraChooserVM.cs|GetEquipment|259|Found 0 SBIG Cameras
2026-04-23T19:16:59.0290|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 141.56 GB
2026-04-23T19:16:59.0355|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
