----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.9001--------------------------
-------------------------2026-05-27T17:00:18--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.19045---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.21------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.84 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2026-05-27T17:00:18.4511|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2026-05-27T17:00:19.7291|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2026-05-27T17:00:19.9556|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2026-05-27T17:00:20.0350|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2026-05-27T17:00:21.3573|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2026-05-27T17:00:21.9219|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2026-05-27T17:00:22.2024|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2026-05-27T17:00:22.3629|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2026-05-27T17:00:22.7764|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2026-05-27T17:00:22.9112|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2026-05-27T17:00:23.0242|INFO|CameraChooserVM.cs|GetEquipment|243|Found 0 SVBony Cameras
2026-05-27T17:00:23.0277|INFO|CameraChooserVM.cs|GetEquipment|259|Found 0 SBIG Cameras
2026-05-27T17:00:29.4685|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 143.35 GB
2026-05-27T17:00:29.4751|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2026-05-27T17:00:29.4774|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive G:\: 62.11 GB
2026-05-27T17:00:29.4855|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive Z:\: 34.37 GB
2026-05-27T17:00:30.9148|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
