----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.9001--------------------------
-------------------------2026-03-15T15:29:18--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.19045---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.21------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.84 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2026-03-15T15:29:18.6827|INFO|App.xaml.cs|OnStartup|170|Launched with command line arguments: --sequencefile C:\Users\nicka\Astro\NINA\NINA_Sequences\TargetScheduler.json --runsequence
2026-03-15T15:29:21.3851|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2026-03-15T15:29:21.6103|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2026-03-15T15:29:21.9907|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2026-03-15T15:29:22.0796|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2026-03-15T15:29:23.3153|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2026-03-15T15:29:23.8225|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2026-03-15T15:29:23.9471|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2026-03-15T15:29:24.3050|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2026-03-15T15:29:24.8822|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2026-03-15T15:29:25.0398|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2026-03-15T15:29:25.1875|INFO|CameraChooserVM.cs|GetEquipment|243|Found 0 SVBony Cameras
2026-03-15T15:29:25.1907|INFO|CameraChooserVM.cs|GetEquipment|259|Found 0 SBIG Cameras
2026-03-15T15:29:29.7417|INFO|API.cs|Start|99|Starting Webserver
2026-03-15T15:29:29.7435|INFO|API.cs|APITask|134|starting web server, listening at 172.19.6.111:1888
2026-03-15T15:29:29.9505|INFO|NINALogWatcher.cs|Start|33|watching log file: C:\Users\nicka\AppData\Local\NINA\Logs\20260315-152917-3.2.0.9001.12132-202603.log
2026-03-15T15:29:30.0063|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Advanced API version 2.2.15.0 by Christian Palm
2026-03-15T15:29:30.2383|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Autofocus Report Analysis version 2.0.0.9 by Stefan Berg @isbeorn
2026-03-15T15:29:30.4541|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Connector version 2.1.0.2 by Stefan Berg @isbeorn
2026-03-15T15:29:30.6555|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Device Actions and Commands version 2.2.0.0 by Dale Ghent
2026-03-15T15:29:31.2289|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 104.4 GB
2026-03-15T15:29:31.2355|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2026-03-15T15:29:31.2370|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive G:\: 47.11 GB
2026-03-15T15:29:31.2468|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive Z:\: 19.98 GB
2026-03-15T15:29:32.0148|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
2026-03-15T15:29:32.0399|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Discord Alert version 2.2.0.0 by Drew McDermott
2026-03-15T15:29:33.5811|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Discord Notification version 2.0.0.10 by Daniel Ludwig
