----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.9001--------------------------
-------------------------2025-12-06T12:05:56--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.19045---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.21------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.84 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-12-06T12:05:56.4415|INFO|App.xaml.cs|OnStartup|170|Launched with command line arguments: --sequencefile C:\Users\nicka\Astro\NINA\NINA_Sequences\TargetScheduler.json --runsequence
2025-12-06T12:05:59.3882|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2025-12-06T12:05:59.6232|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2025-12-06T12:06:00.1416|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2025-12-06T12:06:00.3204|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2025-12-06T12:06:01.6805|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2025-12-06T12:06:02.4755|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2025-12-06T12:06:02.6423|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2025-12-06T12:06:02.8464|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2025-12-06T12:06:03.3657|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2025-12-06T12:06:03.5696|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2025-12-06T12:06:03.7192|INFO|CameraChooserVM.cs|GetEquipment|243|Found 0 SVBony Cameras
2025-12-06T12:06:03.7225|INFO|CameraChooserVM.cs|GetEquipment|259|Found 0 SBIG Cameras
2025-12-06T12:06:09.8405|INFO|API.cs|Start|99|Starting Webserver
2025-12-06T12:06:09.8421|INFO|API.cs|APITask|134|starting web server, listening at 172.19.6.111:1888
2025-12-06T12:06:10.0488|INFO|NINALogWatcher.cs|Start|33|watching log file: C:\Users\nicka\AppData\Local\NINA\Logs\20251206-120555-3.2.0.9001.6680-202512.log
2025-12-06T12:06:10.0690|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Advanced API version 2.2.13.0 by Christian Palm
2025-12-06T12:06:10.2425|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Autofocus Report Analysis version 2.0.0.9 by Stefan Berg @isbeorn
2025-12-06T12:06:10.5067|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Connector version 2.1.0.2 by Stefan Berg @isbeorn
2025-12-06T12:06:10.7172|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Device Actions and Commands version 2.2.0.0 by Dale Ghent
2025-12-06T12:06:10.8229|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 138.74 GB
2025-12-06T12:06:10.8294|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2025-12-06T12:06:10.8313|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive G:\: 37.79 GB
2025-12-06T12:06:10.8426|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive Z:\: 27.5 GB
