----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.9001--------------------------
-------------------------2026-03-26T10:41:17--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.19045---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.21------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.84 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2026-03-26T10:41:25.0683|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Autofocus Report Analysis version 2.0.0.9 by Stefan Berg @isbeorn
2026-03-26T10:41:25.2572|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Connector version 2.1.0.2 by Stefan Berg @isbeorn
2026-03-26T10:41:25.4365|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Device Actions and Commands version 2.2.0.0 by Dale Ghent
2026-03-26T10:41:26.0426|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Discord Alert version 2.2.0.0 by Drew McDermott
2026-03-26T10:41:27.4892|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Discord Notification version 2.0.0.10 by Daniel Ludwig
2026-03-26T10:41:28.7302|INFO|DitherStatisticsVM.cs|CreatePluginIcon|1483|Plugin icon geometry created successfully
2026-03-26T10:41:28.7531|INFO|DitherStatisticsVM.cs|LoadDataTemplates|1452|DitherStatistics DataTemplates loaded successfully
2026-03-26T10:41:28.7562|INFO|DitherStatisticsVM.cs|SaveQualityAssessmentSetting|387|Quality Assessment setting saved to file: True
2026-03-26T10:41:28.7563|INFO|DitherStatisticsVM.cs|LoadQualityAssessmentSetting|364|Quality Assessment setting loaded from file: True
2026-03-26T10:41:28.7698|INFO|DitherStatisticsVM.cs|SaveDitherOptimizerSetting|490|Dither Optimizer setting saved to file: False
2026-03-26T10:41:28.7700|INFO|DitherStatisticsVM.cs|LoadDitherOptimizerSetting|471|Dither Optimizer setting loaded from file: False
2026-03-26T10:41:28.7706|INFO|DitherStatisticsVM.cs|SubscribeToGuiderEvents|834|Subscribed to NINA guider events
2026-03-26T10:41:28.7739|INFO|DitherStatisticsVM.cs|StartThemeColorMonitoring|1329|Initial PrimaryBrush color: R:176 G:179 B:185
2026-03-26T10:41:28.7742|INFO|DitherStatisticsVM.cs|.ctor|96|DitherStatisticsVM initialized successfully with ScottPlot 4.1 (Lazy Loading)!
2026-03-26T10:41:28.7747|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Dither Statistics version 1.3.0.0 by Thierry Tschanz
2026-03-26T10:41:28.9367|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Filter Offset Calculator version 2.0.0.0 by S. Dimant & Stefan Berg
2026-03-26T10:41:29.1455|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Flexure Correction version 0.8.0.0 by Francesco Meschia
2026-03-26T10:41:30.7822|INFO|DitherStatisticsVM.cs|ConnectToPHD2|708|Attempting to connect to PHD2...
2026-03-26T10:41:30.7840|INFO|PHD2Client.cs|ConnectAsync|102|PHD2Client: Connecting to PHD2 at 127.0.0.1:4400...
2026-03-26T10:41:31.7500|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Ground Station version 3.0.0.117 by Dale Ghent
2026-03-26T10:41:32.8151|ERROR|PHD2Client.cs|ConnectAsync|132|PHD2Client: Connection failed: No connection could be made because the target machine actively refused it.
2026-03-26T10:41:32.8155|INFO|DitherStatisticsVM.cs|OnPHD2ConnectionStatusChanged|737|PHD2 Connection Status: Connection failed: No connection could be made because the target machine actively refused it.
2026-03-26T10:41:43.5550|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Hocus Focus version 3.0.0.25 by George Hilios (jokogeo)
2026-03-26T10:41:44.3885|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Horizon Creator version 1.1.2.1 by Christian Palm
2026-03-26T10:41:44.5967|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Lightbucket version 2.2.4.0 by Lightbucket
2026-03-26T10:41:45.4135|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Livestack version 1.0.1.7 by Stefan Berg @isbeorn
2026-03-26T10:41:45.6204|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Log Viewer version 1.0.0.2 by Alexander Wrede @astro_alex80
2026-03-26T10:41:45.8115|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Moon Angle version 2.2.0.0 by Dale Ghent
2026-03-26T10:41:46.5524|INFO|NightSummaryPlugin.cs|.ctor|227|NightSummary: Plugin initialized successfully
2026-03-26T10:41:46.5688|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Night Summary version 2.8.0.0 by Evan Pegors
2026-03-26T10:41:46.8828|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Phd2 Tools version 1.0.6.0 by Stefan Berg @isbeorn
2026-03-26T10:41:47.2026|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin PixInsight Tools version 1.0.0.3 by Stefan Berg
2026-03-26T10:41:47.9897|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Point3D version 0.2.3.0 by Drew McDermott
2026-03-26T10:41:48.2673|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Scope Control version 2.0.2.1 by Stefan Berg @isbeorn
2026-03-26T10:41:50.3654|WARNING|When.cs|GetRunningItem|143|Can't get running items: SequencerNavigation not initialized yet!
2026-03-26T10:41:50.6019|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Sequencer Powerups version 3.29.0.9 by Marc Blank
2026-03-26T10:41:51.3551|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Session Metadata version 2.6.3.0 by Tom Palmer @tcpalmer
2026-03-26T10:41:51.4759|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Shutdown PC version 2.2.0.0 by Dale Ghent
2026-03-26T10:41:51.7398|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin SkyFlats version 1.0.0.4 by Gerald Hitz (@photon)
2026-03-26T10:41:52.1507|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Smart Filters version 1.0.0.3 by Benoit SAINTOT
2026-03-26T10:41:52.6565|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Target Planning version 3.2.1.0 by Tom Palmer @tcpalmer
2026-03-26T10:41:55.3915|WARNING|When.cs|GetRunningItem|143|Can't get running items: SequencerNavigation not initialized yet!
2026-03-26T10:41:57.9988|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Target Scheduler version 5.9.0.0 by Tom Palmer @tcpalmer
2026-03-26T10:41:58.4239|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Three Point Polar Alignment version 2.2.5.0 by Stefan Berg @isbeorn
2026-03-26T10:41:59.9367|INFO|SessionHistoryManager.cs|PurgeHistoryOlderThan|102|purging web session history older than 10 days
2026-03-26T10:42:00.0230|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Web Session History Viewer version 2.2.1.0 by Tom Palmer @tcpalmer
2026-03-26T10:42:00.3954|WARNING|When.cs|GetRunningItem|143|Can't get running items: SequencerNavigation not initialized yet!
2026-03-26T10:42:00.4211|INFO|PluginFetcher.cs|RequestAll|43|Fetching plugin manifests from https://nighttime-imaging.eu/wp-json/nina/v1/plugins/manifests
2026-03-26T10:42:01.8351|INFO|RotatorChooserVM.cs|GetEquipment|45|Found 1 Networked Rotator Rotators
2026-03-26T10:42:02.1884|INFO|CameraChooserVM.cs|GetEquipment|279|Found 0 SVBony Cameras
2026-03-26T10:42:02.2971|INFO|CameraChooserVM.cs|GetEquipment|279|Found 0 PlayerOne Cameras
2026-03-26T10:42:02.3702|INFO|CameraChooserVM.cs|GetEquipment|279|Found 0 ASTPAN Cameras
2026-03-26T10:42:02.3721|INFO|CameraChooserVM.cs|GetEquipment|293|Found 4 ASCOM Cameras
2026-03-26T10:42:02.7324|INFO|FilterWheelChooserVM.cs|GetEquipment|167|Found 1 Networked Filter Wheel Filter Wheels
2026-03-26T10:42:03.5257|INFO|FlatDeviceChooserVM.cs|GetEquipment|67|Found 0 Alpaca Cover Calibrators
2026-03-26T10:42:03.5257|INFO|DomeChooserVM.cs|GetEquipment|67|Found 0 Alpaca Domes
2026-03-26T10:42:03.5298|INFO|SwitchChooserVM.cs|GetEquipment|71|Found 0 Alpaca Switch Hubs
2026-03-26T10:42:03.8510|INFO|RotatorChooserVM.cs|GetEquipment|68|Found 0 Alpaca Rotators
2026-03-26T10:42:03.8668|INFO|WeatherDataChooserVM.cs|GetEquipment|69|Found 0 Alpaca Observing Conditions
2026-03-26T10:42:04.3853|INFO|CameraChooserVM.cs|GetEquipment|305|Found 0 Alpaca Cameras
2026-03-26T10:42:04.3903|INFO|CameraChooserVM.cs|GetEquipment|318|Found 0 Canon Cameras
2026-03-26T10:42:04.4949|INFO|TelescopeChooserVM.cs|GetEquipment|69|Found 0 Alpaca Telescopes
2026-03-26T10:42:04.6105|INFO|SafetyMonitorChooserVM.cs|GetEquipment|71|Found 0 Alpaca Safety Monitors
2026-03-26T10:42:04.7490|INFO|FilterWheelChooserVM.cs|GetEquipment|193|Found 0 Alpaca Filter Wheels
2026-03-26T10:42:04.9314|INFO|PluginFetcher.cs|RequestAll|57|Found 75 valid plugins at https://nighttime-imaging.eu/wp-json/nina/v1/plugins/manifests
2026-03-26T10:42:05.4116|WARNING|When.cs|GetRunningItem|143|Can't get running items: SequencerNavigation not initialized yet!
2026-03-26T10:42:05.8392|INFO|FocuserChooserVM.cs|GetEquipment|84|Found 0 Alpaca Focusers
2026-03-26T10:42:05.8554|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 133.56 GB
2026-03-26T10:42:05.8600|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
2026-03-26T10:42:05.8619|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2026-03-26T10:42:05.8633|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive G:\: 47.73 GB
2026-03-26T10:42:05.9051|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive Z:\: 13.7 GB
2026-03-26T10:42:06.3201|INFO|DitherStatisticsVM.cs|StartThemeColorMonitoring|1338|Theme color monitoring timer started on UI thread
2026-03-26T11:07:05.9164|INFO|PluginInstaller.cs|Install|92|Downloading plugin from https://github.com/vorticose/nina.plugin.nightsummary/releases/download/v2.8.1/NINA.Plugin.NightSummary.zip
2026-03-26T11:07:06.4608|INFO|PluginInstaller.cs|InstallArchive|250|Installing plugin Night Summary - extracting archive to C:\Users\nicka\AppData\Local\NINA\Plugins\3.0.0\Night Summary
2026-03-26T11:25:16.3233|INFO|FramingAssistantVM.cs|LoadImage|1088|Loading image from source HIPS2FITS with field of view 7° for coordinates RA: 12:27:06; Dec: 13° 17' 27"; Epoch: J2000
2026-03-26T11:35:09.9713|INFO|FramingAssistantVM.cs|LoadImage|1088|Loading image from source HIPS2FITS with field of view 7° for coordinates RA: 12:27:52; Dec: 13° 14' 59"; Epoch: J2000
2026-03-26T11:55:20.0731|INFO|ApplicationVM.cs|Closing|289|Application shutting down
2026-03-26T11:55:20.2255|INFO|DomeVM.cs|Disconnect|355|Disconnected Dome Device
2026-03-26T11:55:20.2377|INFO|FlatDeviceVM.cs|Disconnect|289|Disconnected Flat Device
2026-03-26T11:55:20.2551|INFO|CameraVM.cs|Disconnect|650|Disconnected Camera
2026-03-26T11:55:20.2932|INFO|TelescopeVM.cs|Disconnect|740|Disconnected mount
2026-03-26T11:55:20.3123|INFO|FilterWheelVM.cs|Disconnect|333|Disconnected Filter Wheel
2026-03-26T11:55:20.3211|INFO|FocuserVM.cs|Disconnect|441|Disconnected Focuser
2026-03-26T11:55:20.3319|INFO|RotatorVM.cs|Disconnect|447|Disconnected Rotator
2026-03-26T11:55:20.3404|INFO|SwitchVM.cs|Disconnect|309|Disconnected Switch
2026-03-26T11:55:20.3464|INFO|WeatherDataVM.cs|Disconnect|305|Disconnected Weather Device
2026-03-26T11:55:20.3511|INFO|SafetyMonitorVM.cs|Disconnect|221|Disconnected Safety Monitor
2026-03-26T11:55:20.5954|INFO|API.cs|StopWatchers|86|Stopping all event watchers
2026-03-26T11:55:20.6264|INFO|NightSummaryPlugin.cs|Teardown|232|NightSummary: Plugin torn down
