----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.9001--------------------------
-------------------------2025-12-21T12:38:01--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.19045---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.21------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.84 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-12-21T12:38:01.2664|INFO|App.xaml.cs|OnStartup|170|Launched with command line arguments: --sequencefile C:\Users\nicka\Astro\NINA\NINA_Sequences\TargetScheduler.json --runsequence
2025-12-21T12:38:04.1201|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2025-12-21T12:38:04.4876|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2025-12-21T12:38:04.7424|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2025-12-21T12:38:04.8436|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2025-12-21T12:38:06.1126|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2025-12-21T12:38:06.6231|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2025-12-21T12:38:06.8937|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2025-12-21T12:38:07.0480|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2025-12-21T12:38:07.6027|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2025-12-21T12:38:07.7570|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2025-12-21T12:38:07.9149|INFO|CameraChooserVM.cs|GetEquipment|243|Found 0 SVBony Cameras
2025-12-21T12:38:07.9180|INFO|CameraChooserVM.cs|GetEquipment|259|Found 0 SBIG Cameras
2025-12-21T12:38:13.0560|INFO|API.cs|Start|99|Starting Webserver
2025-12-21T12:38:13.0574|INFO|API.cs|APITask|134|starting web server, listening at 172.19.6.111:1888
2025-12-21T12:38:13.2433|INFO|NINALogWatcher.cs|Start|33|watching log file: C:\Users\nicka\AppData\Local\NINA\Logs\20251221-123800-3.2.0.9001.13824-202512.log
2025-12-21T12:38:13.2594|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Advanced API version 2.2.14.0 by Christian Palm
2025-12-21T12:38:13.4529|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Autofocus Report Analysis version 2.0.0.9 by Stefan Berg @isbeorn
