----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.9001--------------------------
-------------------------2026-05-06T12:13:27--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.19045---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.21------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.84 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2026-05-06T12:13:27.5993|INFO|CameraChooserVM.cs|GetEquipment|69|Found 2 ASI Cameras
2026-05-06T12:13:28.8142|INFO|CameraChooserVM.cs|GetEquipment|84|Found 0 Altair Cameras
2026-05-06T12:13:29.0213|INFO|CameraChooserVM.cs|GetEquipment|96|Found 0 Atik Cameras
2026-05-06T12:13:29.0927|INFO|CameraChooserVM.cs|GetEquipment|110|Found 0 FLI Cameras
2026-05-06T12:13:30.3990|INFO|CameraChooserVM.cs|GetEquipment|130|Found 0 QHYCCD Cameras
2026-05-06T12:13:30.7782|INFO|CameraChooserVM.cs|GetEquipment|158|Found 0 ToupTek Cameras
2026-05-06T12:13:30.9085|INFO|CameraChooserVM.cs|GetEquipment|173|Found 0 Ogma Cameras
2026-05-06T12:13:31.0481|INFO|CameraChooserVM.cs|GetEquipment|188|Found 0 Omegon Cameras
2026-05-06T12:13:31.4895|INFO|CameraChooserVM.cs|GetEquipment|203|Found 0 RisingCam Cameras
2026-05-06T12:13:31.6108|INFO|CameraChooserVM.cs|GetEquipment|218|Found 0 MallinCam Cameras
2026-05-06T12:13:31.7133|INFO|CameraChooserVM.cs|GetEquipment|243|Found 0 SVBony Cameras
2026-05-06T12:13:31.7218|INFO|CameraChooserVM.cs|GetEquipment|259|Found 0 SBIG Cameras
2026-05-06T12:13:38.0616|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive C:\: 146.11 GB
2026-05-06T12:13:38.0682|INFO|ApplicationVM.cs|CheckDiskInfo|102|Drive E:\ is not ready
2026-05-06T12:13:38.0702|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive G:\: 62.14 GB
2026-05-06T12:13:38.0795|INFO|ApplicationVM.cs|CheckDiskInfo|100|Available Space on Drive Z:\: 37.34 GB
2026-05-06T12:13:39.3147|INFO|ApplicationVM.cs|CheckASCOMPlatformVersion|81|ASCOM Platform 6.6.2.4195 installed
2026-05-06T12:13:39.7961|INFO|API.cs|Start|99|Starting Webserver
2026-05-06T12:13:39.7976|INFO|API.cs|APITask|134|starting web server, listening at 172.19.6.111:1888
2026-05-06T12:13:39.9464|INFO|NINALogWatcher.cs|Start|33|watching log file: C:\Users\nicka\AppData\Local\NINA\Logs\20260506-121322-3.2.0.9001.11152-202605.log
2026-05-06T12:13:39.9743|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Advanced API version 2.2.15.0 by Christian Palm
2026-05-06T12:13:40.8858|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Autofocus Report Analysis version 2.0.0.9 by Stefan Berg @isbeorn
2026-05-06T12:13:41.1856|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Connector version 2.1.0.2 by Stefan Berg @isbeorn
2026-05-06T12:13:41.4127|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Device Actions and Commands version 2.2.0.0 by Dale Ghent
2026-05-06T12:13:42.3550|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Discord Alert version 2.2.0.0 by Drew McDermott
2026-05-06T12:13:44.2548|INFO|PluginLoader.cs|LoadPlugin|402|Successfully loaded plugin Discord Notification version 2.0.0.10 by Daniel Ludwig
2026-05-06T12:13:46.4397|INFO|DitherStatisticsVM.cs|CreatePluginIcon|1483|Plugin icon geometry created successfully
2026-05-06T12:13:46.4643|INFO|DitherStatisticsVM.cs|LoadDataTemplates|1452|DitherStatistics DataTemplates loaded successfully
2026-05-06T12:13:46.4677|INFO|DitherStatisticsVM.cs|SaveQualityAssessmentSetting|387|Quality Assessment setting saved to file: True
2026-05-06T12:13:46.4680|INFO|DitherStatisticsVM.cs|LoadQualityAssessmentSetting|364|Quality Assessment setting loaded from file: True
