----------------------------------------------------------------------
--------------N.I.N.A. - Nighttime Imaging 'N' Astronomy--------------
--------------------------Version 3.2.0.3007--------------------------
-------------------------2025-10-01T00:02:17--------------------------
----------------------------------------------------------------------
---------------------Microsoft Windows 10.0.19045---------------------
-------------------------OS Architecture X64--------------------------
-----------------------Process Architecture X64-----------------------
-----------------------------.NET 8.0.19------------------------------
----------------------------------------------------------------------
--------------------------Processor Count 4---------------------------
--------------------Total Physical Memory 7.84 GB---------------------
----------------------------------------------------------------------
DATE|LEVEL|SOURCE|MEMBER|LINE|MESSAGE
2025-10-01T00:02:17.8441|INFO|SequenceItem.cs|Run|254|Finishing Category: Scheduler, Item: TakeExposure, ExposureTime 600, Gain 100, Offset 40, ImageType LIGHT, Binning 1x1
2025-10-01T00:02:17.9687|INFO|MeridianFlipTrigger.cs|ShouldTrigger|265|Meridian Flip - There is still time remaining - max remaining time 11:00:49.1554782, next instruction time 0, next instruction NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress - and the telescope reports expected pier side pierEast. Automated Flip is not necessary.
2025-10-01T00:02:17.9688|INFO|SequenceItem.cs|Run|208|Starting NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress
2025-10-01T00:02:17.9688|INFO|SequenceItem.cs|Run|254|Finishing NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress
2025-10-01T00:02:20.3214|INFO|HocusFocusStarDetection.cs|Detect|410|Average HFR: 1.8070286617617017, HFR MAD: 0.11391134096676514, Detected Stars 1025, Region: 0
2025-10-01T00:02:21.1321|INFO|BaseImageData.cs|SaveToDisk|346|Saved image to C:\ASTROIMAGES\NINA\2025-09-30\LDN 1251 Panel 10 - SH\LIGHT\H\2025-09-30_23-52-15_LDN 1251 Panel 10 - SH_LIGHT_H_0.00C_G100-Exp-600.00s_MAXRMS-D1.59-R1.60_M-104.33_RMS-0.46_HFR-1.81_F-0018.fits
2025-10-01T00:02:21.1322|INFO|ImageSaveController.cs|DoWork|97|Successfully saved file at C:\ASTROIMAGES\NINA\2025-09-30\LDN 1251 Panel 10 - SH\LIGHT\H\2025-09-30_23-52-15_LDN 1251 Panel 10 - SH_LIGHT_H_0.00C_G100-Exp-600.00s_MAXRMS-D1.59-R1.60_M-104.33_RMS-0.46_HFR-1.81_F-0018.fits. Duration Total: 00:00:03.2880725; BeforeSave: 00:00:00.0001245; BeforeFinalizeImageSaved: 00:00:02.9390434; FinalizeSaveTime: 00:00:00.3489038
2025-10-01T00:02:21.2824|WARNING|SessionMetaDataWatcher.cs|WriteAcquisitionMetaData|73|acquisition file already exists, will not overwrite: C:\ASTROIMAGES\NINA\2025-09-30\LDN 1251 Panel 10 - SH\LIGHT\H\AcquisitionDetails.csv
2025-10-01T00:02:21.2826|WARNING|SessionMetaDataWatcher.cs|WriteAcquisitionMetaData|93|acquisition file already exists, will not overwrite: C:\ASTROIMAGES\NINA\2025-09-30\LDN 1251 Panel 10 - SH\LIGHT\H\AcquisitionDetails.json
2025-10-01T00:02:21.2828|INFO|SessionMetaDataWatcher.cs|WriteImageMetaData|105|Writing CSV image metadata: C:\ASTROIMAGES\NINA\2025-09-30\LDN 1251 Panel 10 - SH\LIGHT\H\ImageMetaData.csv
2025-10-01T00:02:21.3085|INFO|SessionMetaDataWatcher.cs|WriteImageMetaData|122|Writing JSON image metadata: C:\ASTROIMAGES\NINA\2025-09-30\LDN 1251 Panel 10 - SH\LIGHT\H\ImageMetaData.json
2025-10-01T00:02:21.3116|INFO|SessionMetaDataWatcher.cs|WriteWeatherMetaData|169|Writing CSV weather metadata: C:\ASTROIMAGES\NINA\2025-09-30\LDN 1251 Panel 10 - SH\LIGHT\H\WeatherData.csv
2025-10-01T00:02:21.3290|INFO|SessionMetaDataWatcher.cs|WriteWeatherMetaData|186|Writing JSON weather metadata: C:\ASTROIMAGES\NINA\2025-09-30\LDN 1251 Panel 10 - SH\LIGHT\H\WeatherData.json
2025-10-01T00:02:22.0987|INFO|MeridianFlipTrigger.cs|ShouldTrigger|265|Meridian Flip - There is still time remaining - max remaining time 11:00:45.0315625, next instruction time 0, next instruction Category: Ground Station, Item: Send to Telegram - and the telescope reports expected pier side pierEast. Automated Flip is not necessary.
2025-10-01T00:02:22.0990|INFO|SequenceItem.cs|Run|208|Starting Category: Ground Station, Item: Send to Telegram
2025-10-01T00:02:22.8073|INFO|SequenceItem.cs|Run|254|Finishing Category: Ground Station, Item: Send to Telegram
2025-10-01T00:02:22.9386|INFO|Symbol.cs|OnMessageReceived|630|Received message from Target Scheduler re: TargetScheduler-TargetStart
2025-10-01T00:02:22.9386|INFO|Symbol.cs|OnMessageReceived|638|TS_TargetName = LDN 1251 Panel 10 - SH
2025-10-01T00:02:22.9386|INFO|Symbol.cs|OnMessageReceived|639|Expires at 10/01/2025 07:07:19 -05:00
2025-10-01T00:02:22.9390|INFO|MeridianFlipTrigger.cs|ShouldTrigger|265|Meridian Flip - There is still time remaining - max remaining time 11:00:45.0315625, next instruction time 0, next instruction NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress - and the telescope reports expected pier side pierEast. Automated Flip is not necessary.
2025-10-01T00:02:22.9391|INFO|SequenceItem.cs|Run|208|Starting NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress
2025-10-01T00:02:23.0794|INFO|SequenceItem.cs|Run|254|Finishing NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress
2025-10-01T00:02:23.0799|INFO|MeridianFlipTrigger.cs|ShouldTrigger|265|Meridian Flip - There is still time remaining - max remaining time 11:00:45.0315625, next instruction time 90, next instruction Category: , Item: Dither - and the telescope reports expected pier side pierEast. Automated Flip is not necessary.
2025-10-01T00:02:23.0799|INFO|SequenceItem.cs|Run|208|Starting Category: , Item: Dither
2025-10-01T00:03:35.9709|INFO|SequenceItem.cs|Run|254|Finishing Category: , Item: Dither
2025-10-01T00:03:35.9716|INFO|MeridianFlipTrigger.cs|ShouldTrigger|265|Meridian Flip - There is still time remaining - max remaining time 10:59:25.5008615, next instruction time 0, next instruction NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress - and the telescope reports expected pier side pierEast. Automated Flip is not necessary.
2025-10-01T00:03:35.9718|INFO|SequenceItem.cs|Run|208|Starting NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress
2025-10-01T00:03:35.9720|INFO|SequenceItem.cs|Run|254|Finishing NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress
2025-10-01T00:03:35.9724|INFO|MeridianFlipTrigger.cs|ShouldTrigger|265|Meridian Flip - There is still time remaining - max remaining time 10:59:25.5008615, next instruction time 0, next instruction Category: Scheduler, Item: SwitchFilter, Filter: H - and the telescope reports expected pier side pierEast. Automated Flip is not necessary.
2025-10-01T00:03:35.9725|INFO|SequenceItem.cs|Run|208|Starting Category: Scheduler, Item: SwitchFilter, Filter: H
2025-10-01T00:03:35.9738|INFO|SequenceItem.cs|Run|254|Finishing Category: Scheduler, Item: SwitchFilter, Filter: H
2025-10-01T00:03:35.9742|INFO|MeridianFlipTrigger.cs|ShouldTrigger|265|Meridian Flip - There is still time remaining - max remaining time 10:59:25.5008615, next instruction time 0, next instruction NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress - and the telescope reports expected pier side pierEast. Automated Flip is not necessary.
2025-10-01T00:03:35.9743|INFO|SequenceItem.cs|Run|208|Starting NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress
2025-10-01T00:03:35.9744|INFO|SequenceItem.cs|Run|254|Finishing NINA.Plugin.TargetScheduler.Sequencer.PlanSchedulerProgress
2025-10-01T00:03:35.9748|INFO|MeridianFlipTrigger.cs|ShouldTrigger|265|Meridian Flip - There is still time remaining - max remaining time 10:59:25.5008615, next instruction time 0, next instruction Category: Scheduler, Item: SetReadoutMode, Mode: 0 - and the telescope reports expected pier side pierEast. Automated Flip is not necessary.
2025-10-01T00:03:35.9749|INFO|SequenceItem.cs|Run|208|Starting Category: Scheduler, Item: SetReadoutMode, Mode: 0
2025-10-01T00:03:35.9751|INFO|SequenceItem.cs|Run|254|Finishing Category: Scheduler, Item: SetReadoutMode, Mode: 0
